date,gold_sentiment,source
2021-02-12,0.9973123626155341,Virginia Mercury
2021-02-11,8.356373914522686e-07,World Gold Council
2021-02-11,0.9995214944212752,Elements by Visual Capitalist
2021-02-10,0.9980573791820979,YPR
2021-02-12,0.9995540272919966,The Swaddle
2021-02-12,0.990238200473785,Organized Crime and Corruption Reporting Project | OCCRP
2021-02-12,0.0001863555413288981,Council on Foreign Relations
2021-02-09,0.7781051982253467,Moneycontrol
2021-02-13,0.9999909805681126,Deccan Herald
2021-02-11,0.9980343237954067,BBC
2021-02-12,0.9999517820894667,9News
2021-02-10,0.9999173299867622,Zee News
2021-02-13,-0.35765633567716587,Nairametrics
2021-02-11,0.999824706774018,zimlive.com
2021-02-12,0.9999961186202568,Daily Times
2021-02-18,0.9995843434203159,Virginia Mercury
2021-02-17,0.9999990522121092,Nature
2021-02-16,0.9999876163358709,YubaNet
2021-02-15,0.9999975454613665,ScienceDirect.com
2021-02-18,0.9999413643610872,Mining.com
2021-02-18,0.997923864318297,Yahoo.co
2021-02-19,-0.9543114168899538,Mint
2021-02-16,5.614470574653169e-11,commonspace.eu
2021-02-17,0.9781915925466032,Mining.com
2021-02-16,0.26068542622905233,The Globe and Mail
2021-02-19,-0.15653652696954676,Daily Nation
2021-02-18,0.9782454173966079,The Independent Uganda
2021-02-19,-3.3977718345651805e-05,Passionate In Marketing
2021-02-19,0.9951623808354526,looper.com
2021-02-19,0.9999961212141969,Daily Times
2021-02-15,0.9999961512148837,Daily Times
2021-02-22,-0.99992614775721,Dialogue Earth
2021-02-24,0.9993098301824365,World Gold Council
2021-02-19,-0.9543114820579185,Mint
2021-02-19,-0.15653670577739273,Daily Nation
2021-02-22,0.9866012067213453,GhanaWeb
2021-02-24,0.9993490527486373,24.KG
2021-02-21,-2.737855238094805e-09,Mint
2021-02-23,0.9997356304198355,zimlive.com
2021-02-19,-3.3977718345651805e-05,Passionate In Marketing
2021-02-19,0.9951623771832594,looper.com
2021-02-24,-0.7235652920148398,Passionate In Marketing
2021-02-24,0.9999961750824226,Daily Times
2021-02-26,0.9990087948552808,World Health Organization (WHO)
2021-02-24,0.9993098301824365,World Gold Council
2021-03-01,0.999978792981025,researchgate.net
2021-02-26,0.9989841141804758,Mining.com
2021-02-26,-0.9711640700693837,France 24
2021-02-26,-0.04298066811799141,Zee News
2021-02-25,0.9892597372072944,financialexpress.com
2021-03-01,9.543515427595246e-06,The Hindu
2021-03-01,0.9867883196138181,AFR
2021-02-24,0.9993490527486373,24.KG
2021-02-26,-0.766621195023694,NDTV Profit
2021-02-26,0.9999847435746901,NST Online
2021-02-24,-0.7235638650495925,Passionate In Marketing
2021-02-27,0.9998576525573998,Distractify
2021-02-26,0.9999957132409447,Daily Times
2021-03-01,0.9999964154928657,Daily Times
2021-03-04,-0.9938272921643366,Mongabay
2021-03-01,0.999978792981025,researchgate.net
2021-03-04,0.9999923245267396,CCN.com
2021-03-03,0.02100706235884756,Proactive Investors
2021-03-05,0.9786851030817572,กรมสอบสวนคดีพิเศษ
2021-03-04,-0.9999983635474771,Mining.com
2021-03-05,0.9999590123403036,The Open University
2021-03-06,0.9971596538960047,Demerara Waves Online News- Guyana
2021-03-04,0.9996326847109157,The Northern Miner
2021-03-04,-0.9645549131782705,financialexpress.com
2021-03-04,0.9993513737699387,Proactive Investors
2021-03-06,0.999620297839211,The Business & Financial Times
2021-03-01,0.9867883196138181,AFR
2021-03-02,0.9999799653033288,Zee News
2021-03-04,0.5003677454359933,CNBC TV18
2021-03-03,0.9996136052271061,Zee Business
2021-03-01,0.999996415494571,Daily Times
2021-03-03,0.9999970836976787,Daily Times
2021-03-09,0.9956585994767526,ETF Trends
2021-03-08,0.9999975960336637,Boundary Creek Times
2021-03-11,4.987461929969082e-06,Business Standard
2021-03-07,-0.9986122172523061,Dhaka Tribune
2021-03-06,0.9971596511641947,Demerara Waves Online News- Guyana
2021-03-08,-0.9932144944026163,financialexpress.com
2021-03-06,0.999620297839211,The Business & Financial Times
2021-03-08,0.9954347461382281,India TV News
2021-03-11,0.999697920849128,The Indian Express
2021-03-07,0.9999675790430413,India.Com
2021-03-09,0.0003901310560562326,Review.uz
2021-03-10,0.999996867450588,Daily Times
2021-03-08,0.9997176905213853,Kalinga TV
2021-03-16,0.999888192289173,International Consortium of Investigative Journalists - ICIJ
2021-03-11,4.98745721586496e-06,Business Standard
2021-03-16,0.9849375922073443,financialexpress.com
2021-03-14,0.9999673043953423,The Business Journals
2021-03-14,0.9990283313929056,Northern Ontario Business
2021-03-15,0.9691074672525816,India.Com
2021-03-11,0.999697920849128,The Indian Express
2021-03-13,0.18935777392538497,financialexpress.com
2021-03-12,0.9981576000073965,Distractify
2021-03-15,0.9999940301483181,Islamabad Post
2021-03-17,0.9944937265791873,Президент России
2021-03-17,0.9956975625833667,International Mining
2021-03-17,0.9997504392458656,Mining Technology
2021-03-16,0.999888192289173,International Consortium of Investigative Journalists - ICIJ
2021-03-19,-0.8533396057040654,financialexpress.com
2021-03-19,0.9916225360443782,Zee News
2021-03-16,0.9849375922073443,financialexpress.com
2021-03-19,0.9999884122733217,TheCable
2021-03-19,0.9997682879120096,India.Com
2021-03-18,0.027578382748009663,financialexpress.com
2021-03-21,0.9999956675000425,Daily Times
2021-03-18,0.9999990041938387,BOL News
2021-03-20,0.999996643567802,Daily Times
2021-03-25,0.9885776773950142,Virginia Mercury
2021-03-22,0.999868435739813,Los Angeles Times
2021-03-22,-0.9984027514851515,Moneycontrol
2021-03-22,0.1722811874323309,The Economic Times
2021-03-24,0.9827856346606126,The Edge Malaysia
2021-03-25,0.9395593504167219,thesun.my
2021-03-21,0.9999956674981987,Daily Times
2021-03-24,0.9999937008608303,Hamariweb.com
2021-03-29,-0.0,USFunds
2021-03-30,1.267154074723422e-08,Reuters
2021-03-29,0.9999518746482846,شفق نيوز
2021-03-29,7.4068270912225e-15,The Hans India
2021-03-30,0.15576893685898033,Hindustan Times
2021-03-28,0.9999823468111199,The Sun
2021-03-29,0.9565300153013104,Zee News
2021-03-29,0.9745146129587339,bangkokpost.com
2021-03-29,0.9994720182830997,Borneo Post
2021-03-28,0.998506390576495,Zee News
2021-03-28,0.9999587292904103,India.Com
2021-03-27,0.9997141597887171,India.Com
2021-03-30,0.9999957137553964,Daily Times
2021-04-03,-0.9982387149314785,Yahoo Finance
2021-04-02,1.0490465952678418e-12,Barron's
2021-04-01,0.9990615783103339,ISS Africa
2021-04-01,0.9984454330324423,The Northern Miner
2021-04-03,0.1740805440649267,Zee News
2021-04-01,-0.8372624335714433,CBC
2021-04-05,0.4906056194143462,Barron's
2021-04-04,-0.9979306878283747,VnExpress International
2021-04-04,0.9999991248675968,Zee News
2021-04-01,0.9999966319580836,Daily Times
2021-04-05,0.9640353416357282,businessleague.in
2021-04-08,-0.9894363312043668,InfoAmazonia
2021-04-08,0.9999751210748583,World Gold Council
2021-04-07,0.9996491762658775,InSight Crime
2021-04-08,0.9999777550617714,The New York Times
2021-04-05,0.49060551479029385,Barron's
2021-04-08,0.9996698131454205,grunge.com
2021-04-10,0.997160478187791,Zee News
2021-04-08,0.9898791150703155,Moneycontrol
2021-04-07,0.9984807450907656,News24
2021-04-08,0.9999404683040687,IOL
2021-04-10,2.6481954861501798e-14,The Weekend Leader
2021-04-07,0.9999659182927404,Ghanaian Times
2021-04-09,4.3072815851454197e-10,Zee News
2021-04-06,0.9940552164880269,India.Com
2021-04-05,0.9640355459312411,businessleague.in
2021-04-15,0.9994818768723316,Free Tibet
2021-04-15,0.9480570157939834,Funds Europe
2021-04-15,0.2428344747940596,شفق نيوز
2021-04-12,0.9999719420738077,Gold Price
2021-04-13,-0.9963614169295517,Aaj English TV
2021-04-14,0.9999648845773781,CBC
2021-04-14,-0.09479752775052504,NDTV Profit
2021-04-13,0.9992825019026381,Bdaily
2021-04-11,0.9968202985036324,Zee News
2021-04-13,-0.9999584649302473,BusinessLine
2021-04-14,1.1918773722188477e-07,Khaleej Times
2021-04-10,0.9971604772977778,Zee News
2021-04-12,0.9999700121310398,thecitizen.co.tz
2021-04-14,3.950781752095434e-08,Hiru News
2021-04-14,0.7859809205254775,PressReader
2021-04-15,0.9999961025374468,Daily Times
2021-04-15,0.9994818768723316,Free Tibet
2021-04-15,0.9480570157939834,Funds Europe
2021-04-16,9.181095782649531e-15,MarketWatch
2021-04-18,0.3215410207499554,Morocco World News
2021-04-15,0.24283487254383654,شفق نيوز
2021-04-15,0.9961794378800454,Korea JoongAng Daily
2021-04-16,-0.9999477422002698,Stabroek News
2021-04-20,0.9999380143966645,thecitizen.co.tz
2021-04-17,8.049440297497971e-05,Zee News
2021-04-18,4.263527902836939e-08,Khaleej Times
2021-04-16,0.9956859049775155,ANI News
2021-04-20,0.9999747379998775,India.Com
2021-04-19,0.9999625238326952,thecitizen.co.tz
2021-04-15,0.9999961025410847,Daily Times
2021-04-17,0.999995937459009,Daily Times
2021-04-23,1.4865930263872553e-11,World Gold Council
2021-04-23,0.9052853384660091,AP News
2021-04-21,0.9990826497366819,Mining.com
2021-04-23,0.00045782294412061137,Entrepreneur
2021-04-22,0.9998465219445194,Nature
2021-04-23,0.9997308591360254,Reuters
2021-04-21,0.9999856171077474,MarketWatch
2021-04-24,0.9999978282715698,Northern Ontario Business
2021-04-20,0.9999380143493719,thecitizen.co.tz
2021-04-20,0.9999747380111609,India.Com
2021-04-24,0.9725115280800269,thecitizen.co.tz
2021-04-21,0.9999988767953486,BOL News
2021-04-30,8.195667331195085e-06,VOA - Voice of America English News
2021-04-29,9.630255150971805e-09,AP News
2021-04-27,0.9501334235051372,InvestingAnswers
2021-04-27,-0.0001377558989988932,MarketWatch
2021-04-27,1.0697359733253048e-07,Mining Technology
2021-04-28,0.992824398669884,FXEmpire
2021-04-28,0.9741317974591105,financialexpress.com
2021-04-30,0.9353083255471106,Zee News
2021-04-26,0.9999993864681914,India TV News
2021-04-26,-0.999780415688868,Townsville Bulletin
2021-04-29,0.7670249743268718,The Live Nagpur
2021-04-29,0.9999526935902655,The Cinemaholic
2021-04-30,0.9998938180835317,Distractify
2021-04-27,0.9996565020444879,Malawi Nyasa Times
2021-04-30,8.195678659889186e-06,VOA - Voice of America English News
2021-05-04,0.9999730564500363,Mining.com
2021-04-30,0.9353085304004087,Zee News
2021-05-01,0.9991580013629585,The Sydney Morning Herald
2021-05-04,0.4629808326745216,Donegal Daily
2021-05-06,0.9991745074284101,The Conversation
2021-05-07,0.9977827875557976,WFAE
2021-05-07,0.999990285517115,In These Times
2021-05-06,0.9999949995987035,شفق نيوز
2021-05-06,0.9999437110132238,Bitcoin.com News
2021-05-07,0.9999396053284701,24.KG
2021-05-08,0.999721730661711,شفق نيوز
2021-05-09,0.9999980547051694,India.Com
2021-05-08,0.9963503206589642,DNA India
2021-05-05,0.9999003607047828,Bairnsdale Advertiser
2021-05-07,0.9999966114863278,Zee Business
2021-05-07,0.9998748494658775,PopCulture.com
2021-05-07,0.6829637704118477,Distractify
2021-05-05,0.99999729496594,Daily Times
2021-05-13,0.999598165723014,Mining.com
2021-05-13,0.9999955009417251,Hindustan Times
2021-05-13,0.9959281809961529,The Economic Times
2021-05-12,0.996598911547507,financialexpress.com
2021-05-15,0.9999837308115982,India.Com
2021-05-11,0.9988419289461001,India Today
2021-05-12,0.9999897266564705,Mining.com
2021-05-14,0.9165226680428256,Moneycontrol
2021-05-14,0.9999969246964984,Hindustan Times
2021-05-13,0.9999989860127186,The Hans India
2021-05-15,0.9999969388345578,Zee News
2021-05-13,0.9357717560393033,looper.com
2021-05-14,-0.33550894769420103,The Cinemaholic
2021-05-17,0.9999656877270178,Articulação dos Povos Indígenas do Brasil | APIB
2021-05-16,0.9956047343002269,Global Initiative against Transnational Organized Crime (GI-TOC)
2021-05-20,-0.8603179674224979,The China-Global South Project
2021-05-18,0.0,See It Market
2021-05-19,2.198863609096692e-11,Mining.com
2021-05-20,0.8402983472564796,Proactive Investors
2021-05-20,0.6905472387665509,India Today
2021-05-17,0.9999591139635601,India.Com
2021-05-17,0.996960308983071,CitiNewsroom.com
2021-05-17,0.983850972778515,MyJoyOnline
2021-05-17,0.9988938858410153,Mining.com
2021-05-15,0.9999837308115982,India.Com
2021-05-20,0.9983172126117781,CitiNewsroom.com
2021-05-18,0.9241441694294164,India Today
2021-05-18,0.9999182774880394,India.Com
2021-05-17,0.9997704346912658,MyJoyOnline
2021-05-15,0.9999969388276158,Zee News
2021-05-18,0.9997702307342096,Adomonline.com
2021-05-25,5.6363465287106015e-09,ETF Trends
2021-05-21,-0.7946081036935285,World Gold Council
2021-05-24,0.9999879192243577,Bitcoin.com News
2021-05-20,-0.8603182431248947,The China-Global South Project
2021-05-22,-0.9999914746261156,ThinkGeoEnergy
2021-05-23,0.9998575318819912,شفق نيوز
2021-05-23,0.9920709517196701,Dhaka Tribune
2021-05-20,0.8402976506111924,Proactive Investors
2021-05-20,0.690544854552038,India Today
2021-05-20,0.9999809854154947,financialexpress.com
2021-05-20,0.9983172130195436,CitiNewsroom.com
2021-05-24,0.9999896755221453,India.Com
2021-05-25,0.7319096598921748,MyJoyOnline
2021-05-21,0.9999683035847827,India Today
2021-05-23,0.9997343559224636,CitiNewsroom.com
2021-05-25,0.5522503642675723,TrueAchievements
2021-05-25,0.9973951186137804,PressReader
2021-05-25,5.63635817618612e-09,ETF Trends
2021-05-27,3.0130565317806172e-05,Barron's
2021-05-28,0.9979451931725697,Mongabay
2021-05-28,0.9988482231468718,Equal Times
2021-05-28,-0.999866273090285,شفق نيوز
2021-05-26,0.03661752867813706,Mining.com
2021-05-27,0.9999985964101048,Construction & Property News
2021-05-28,0.9998759983380785,Daily Nation
2021-05-28,-0.9973062113061801,financialexpress.com
2021-05-30,0.9999826484821701,India.Com
2021-05-28,0.9999873554773547,MyJoyOnline
2021-05-28,0.9997825861235236,Business Daily
2021-05-26,0.9999803204627298,financialexpress.com
2021-05-28,0.9999692058627556,India.Com
2021-05-25,0.731910524368208,MyJoyOnline
2021-05-25,0.5522510508777076,TrueAchievements
2021-05-27,0.9999833297746985,Adomonline.com
2021-06-01,0.9986019335830989,NASA Earth Observatory (.gov)
2021-06-02,0.9996914796259907,MarketWatch
2021-06-03,-0.805379841274237,CNBC
2021-06-02,0.8528268123347127,Bloomberg.com
2021-06-03,-0.75164273595973,Mongabay
2021-06-01,0.9915409745515661,CBC
2021-06-04,0.9998581615922462,Stabroek News
2021-06-03,-0.0002479040513740199,Mining.com
2021-06-04,-0.00013686157512471364,Business Standard
2021-06-02,0.9998285615649469,Mint
2021-05-31,-0.0,financialexpress.com
2021-05-30,0.999982648489446,India.Com
2021-06-03,0.6633946690752384,Firstpost
2021-06-03,0.9997192138462365,Kenya News Agency
2021-05-31,0.987370812478652,CitiNewsroom.com
2021-06-04,0.999993864393889,India Today
2021-06-03,0.3441489405090487,financialexpress.com
2021-06-04,-0.9999912110251448,Distractify
2021-05-31,0.908450677700668,BOL News
2021-06-07,0.9998902793365277,World Gold Council
2021-06-08,0.1519700036582766,Earth.com
2021-06-09,0.19707893396813825,ETF Trends
2021-06-09,0.08433258790304654,Stockholm Environment Institute
2021-06-04,0.9998581615922462,Stabroek News
2021-06-04,-0.00013685975152416546,Business Standard
2021-06-07,0.9999885792656118,World Gold Council
2021-06-07,0.9998951061113368,Radio Tamazuj
2021-06-07,-0.6268914681027117,Business Standard
2021-06-08,-0.2068118689566481,Australian Resources & Investment
2021-06-09,0.9999558895281551,ANI News
2021-06-07,0.9999355843217423,World Gold Council
2021-06-04,0.999993864393889,India Today
2021-06-08,-0.8369661842966724,Top1 Markets
2021-06-04,-0.999991211033586,Distractify
2021-06-06,0.9999780427276027,NewsDay Zimbabwe
2021-06-14,0.9997979780570208,Al Jazeera
2021-06-14,2.3065859129283742e-14,Investing News Network
2021-06-11,0.9999642729511262,Africa Intelligence
2021-06-11,0.9998581615922462,Stabroek News
2021-06-13,0.013490185946768596,Arab News
2021-06-14,0.9991648715403436,India.Com
2021-06-10,0.999343882846624,VnExpress International
2021-06-10,0.9998556856062331,The West Australian
2021-06-15,0.9998946376524889,NASA Earth Observatory (.gov)
2021-06-15,0.9568546551749311,ScienceDirect.com
2021-06-14,0.9997979779608421,Al Jazeera
2021-06-14,2.3065781202252556e-14,Investing News Network
2021-06-16,0.999985147640103,Cambridge University Press & Assessment
2021-06-16,0.9999708600837752,MarketWatch
2021-06-18,0.7587717911003843,Organized Crime and Corruption Reporting Project | OCCRP
2021-06-17,0.23394308309927753,Nation Thailand
2021-06-17,0.9916537184437664,Mining.com
2021-06-16,0.9999349059535276,Resource World Magazine
2021-06-16,0.9895986330984902,NASA (.gov)
2021-06-16,1.8743014648466958e-06,Stockhead
2021-06-14,0.9991648715403436,India.Com
2021-06-18,1.3319902106207884e-05,financialexpress.com
2021-06-17,0.7605486758718912,Zee Business
2021-06-17,0.9999382702916161,heraldonline.co.zw
2021-06-19,0.9998884606757087,India.Com
2021-06-18,-0.9298637263628821,Kalinga TV
2021-06-19,0.9872292923178481,Kalinga TV
2021-06-18,-0.9052935703053547,Kalinga TV
2021-06-23,-0.9999973517054315,World Gold Council
2021-06-24,1.3860322082656299e-08,MarketWatch
2021-06-23,0.9767786111325718,Wood Mackenzie
2021-06-23,0.9999165981931376,Burma News International
2021-06-24,0.3589704918563741,BBC
2021-06-23,0.9999172731198391,Khmer Times
2021-06-24,0.9999982694070835,Hindustan Times
2021-06-21,2.5142633847253306e-09,Mining.com
2021-06-21,0.9999339454789772,The Phnom Penh Post
2021-06-21,0.9960661413871804,Cambodianess
2021-06-19,0.9998884606757087,India.Com
2021-06-22,0.3970246956407587,The Namibian -
2021-06-24,0.00014281681565977744,Zee Business
2021-06-24,0.9999816617741669,India.Com
2021-06-19,0.9872293105607118,Kalinga TV
2021-06-23,0.9998614584234704,Kashmir Dot Com
2021-06-24,1.3860322082656299e-08,MarketWatch
2021-06-25,0.9978085065092657,Appalachian Voices
2021-06-28,0.9973998271798528,Mining.com
2021-06-26,0.9946407113415114,Charlotte Observer
2021-06-25,0.9997159110775551,Moneycontrol
2021-06-29,0.9999824911237901,Daily Nation
2021-06-24,0.35897037270036464,BBC
2021-06-24,0.9999982694053213,Hindustan Times
2021-06-29,0.9999136869615558,India.Com
2021-06-25,0.999985963759013,mbl.is
2021-06-29,-0.9997520784855662,financialexpress.com
2021-06-27,0.9999038565520685,Khaleej Times
2021-06-28,0.983400343131309,ThePrint
2021-06-24,0.0001428168157630707,Zee Business
2021-06-25,0.9999944910574164,India.Com
2021-06-26,2.562830772262636e-10,India.Com
2021-06-24,0.9999816617741669,India.Com
2021-06-30,-0.8746416770350374,Frontiers
2021-06-30,0.43096089169212537,World Gold Council
2021-07-02,0.9224528653913868,Organized Crime and Corruption Reporting Project | OCCRP
2021-06-30,-0.2691135340722784,ENACT Africa
2021-06-30,-0.2838892818103585,CMC Markets
2021-07-02,0.9998581615922462,Stabroek News
2021-07-01,0.9999699237127745,The Hollywood Reporter
2021-07-01,0.540919337478446,God's World News
2021-07-04,0.9973796902488101,Mining.com
2021-06-29,0.9999824911237901,Daily Nation
2021-07-02,0.9999976511703673,Zee News
2021-06-29,-0.9997520783634682,financialexpress.com
2021-07-01,0.9933691584001063,Zee Business
2021-06-29,0.9999136870015735,India.Com
2021-07-01,0.09811639754519626,financialexpress.com
2021-06-30,0.9999573044258192,India.Com
2021-07-02,0.999994726663646,India.Com
2021-07-02,0.9034776299355036,PopCulture.com
2021-07-02,0.999996567998022,Daily Times
2021-06-30,0.9999959084474046,Daily Times
2021-07-01,0.9999964244321612,Daily Times
2021-07-08,-0.956794430849053,ISS Africa
2021-07-09,5.5781848866572075e-12,International Mining
2021-07-09,0.9999988673165322,North Gwinnett Voice
2021-07-04,0.9973796975039803,Mining.com
2021-07-04,0.999909130466707,TheXboxHub
2021-07-07,0.982068157108,African Business
2021-07-09,0.9995288633339726,Australian Mining
2021-07-06,0.0015636058978897123,The Standard (HK)
2021-07-07,0.9999980921848242,Hindustan Times
2021-07-05,0.9998454089656107,Zee News
2021-07-08,0.9913322708937307,Mining.com
2021-07-07,0.9999993184059506,Business Standard
2021-07-07,2.0332439976263437e-07,financialexpress.com
2021-07-05,0.9993398954798307,ABP Live English
2021-07-09,1.1354419575468775e-06,financialexpress.com
2021-07-08,0.9999892384336782,India.Com
2021-07-13,0.9977878365748771,Yahoo Finance
2021-07-09,5.5781721743867335e-12,International Mining
2021-07-09,0.9999988673168448,North Gwinnett Voice
2021-07-13,0.0,Proactive Investors
2021-07-13,0.8243849528585366,Mining.com
2021-07-12,0.9999965213937717,Only In Your State
2021-07-14,1.4007082373963698e-12,Forex Crunch
2021-07-09,0.9995288633339726,Australian Mining
2021-07-12,0.9999976591230102,India.Com
2021-07-12,0.0734355021785844,RNZ
2021-07-12,-0.35892744218206385,Firstpost
2021-07-13,6.831424372192787e-07,Khaleej Times
2021-07-13,-0.9666870243592326,financialexpress.com
2021-07-10,0.995869166511436,Business Recorder
2021-07-09,1.1354425813881242e-06,financialexpress.com
2021-07-12,0.9321154260172341,Hiru News
2021-07-10,0.9999966536616364,Daily Times
2021-07-16,0.9444117857738079,Mongabay
2021-07-19,0.00018039679128723817,MarketWatch
2021-07-18,0.9991817289184897,DW
2021-07-16,0.9998581615922462,Stabroek News
2021-07-16,9.415083002540118e-05,Mining Digital
2021-07-18,0.9999795419036277,Yahoo Home
2021-07-16,0.49902634996437717,Forex Crunch
2021-07-14,0.9796070622081203,Canadian Mining Journal
2021-07-15,1.4462822185392276e-11,bangkokpost.com
2021-07-16,0.9999992659606327,Hindustan Times
2021-07-19,0.9979551212393462,Mining Digital
2021-07-14,1.4007082373963698e-12,Forex Crunch
2021-07-16,5.866525762571103e-07,financialexpress.com
2021-07-14,0.9999952069692852,Daily Times
2021-07-23,-0.9943108520943055,Earth Island Institute
2021-07-19,0.000180393301428823,MarketWatch
2021-07-22,0.9999780082564931,KUAC
2021-07-21,6.844004825955699e-12,World Gold Council
2021-07-20,0.7333220347348316,Crude Oil Prices Today | OilPrice.com
2021-07-19,0.9979551212157229,Mining Digital
2021-07-23,0.9998581615922462,Stabroek News
2021-07-21,0.8595708436297175,bangkokpost.com
2021-07-23,0.6051074036582781,Laotian Times
2021-07-21,-0.9999745194982859,Nairametrics
2021-07-22,-0.9833555297013399,financialexpress.com
2021-07-21,0.999991243615477,India.Com
2021-07-21,0.6454417601743949,India.Com
2021-07-21,0.9999468805610038,pmexpressng.com
2021-07-20,0.999996637170704,Daily Times
2021-07-28,0.9296095080533202,DW
2021-07-29,0.9965717940018036,Automation.com
2021-07-28,0.9999986097486288,Hungary Today
2021-07-27,0.9999761510536748,Mining Technology
2021-07-26,0.9999430193210338,Mining.com
2021-07-28,0.9997954750579444,Euractiv
2021-07-27,0.9996835056037517,Dailynewsegypt
2021-07-29,0.9999866121356223,East Asia Forum
2021-07-28,0.12838453594259128,The New Indian Express
2021-07-29,0.9999632184251537,Mining.com
2021-07-29,0.998317521210768,financialexpress.com
2021-07-28,0.9333046093480403,businessleague.in
2021-08-01,0.9999735393918562,The Tax Adviser
2021-07-31,0.9999142128407547,Global Press Journal
2021-07-29,0.9965717940018036,Automation.com
2021-08-02,0.9999744619240722,AJC.com
2021-07-30,0.9994444877948169,North of 60 Mining News
2021-07-29,0.9999632184397053,Mining.com
2021-07-30,0.9999127220082428,Halifax Examiner
2021-07-29,0.9999866121484121,East Asia Forum
2021-08-02,0.059771558393273014,Business Standard
2021-07-31,0.9999024799830308,شفق نيوز
2021-08-02,-1.3117838481861953e-09,financialexpress.com
2021-07-30,0.9999986364065546,Hindustan Times
2021-08-02,0.9931274313095074,NST Online
2021-08-01,0.9999988081996914,Nairametrics
2021-08-03,1.0572329583666335e-06,News18
2021-08-03,0.0,Zee Business
2021-08-03,0.9866047024158114,India Today
2021-07-29,0.9983175211381281,financialexpress.com
2021-08-02,0.9999787892167351,Zee Business
2021-08-05,0.9999758207942268,World Gold Council
2021-08-04,0.9996724074676135,The Northern Miner
2021-08-04,0.9999351808223483,Northern Ontario Business
2021-08-06,0.9999687330708599,Geology for Investors
2021-08-06,0.9999935735210074,India.Com
2021-08-05,0.9999640196789252,Mining.com
2021-08-03,1.0572371434044235e-06,News18
2021-08-03,0.0,Zee Business
2021-08-03,0.9998507578217672,Mining.com.au
2021-08-03,0.9866047024158114,India Today
2021-08-03,0.9999971246435981,Daily Times
2021-08-07,0.999995942155394,Daily Times
2021-08-10,0.4345150245935466,ScienceDirect.com
2021-08-11,0.9995593129431548,USFunds
2021-08-09,0.9999597201660353,Canadian Mining Journal
2021-08-13,0.9998581615922462,Stabroek News
2021-08-09,-0.9999184897498363,Hindustan Times
2021-08-11,0.9999592385570278,ISS Africa
2021-08-12,3.6440259740679306e-05,mining-turkey.com
2021-08-12,1.5102211853041533e-09,The Financial Express
2021-08-09,0.778596981803013,Nairametrics
2021-08-11,0.9655452669988758,Mint
2021-08-12,0.9999829616240844,Mining.com
2021-08-10,-0.9999212936049156,Zee Business
2021-08-09,0.9995626347220183,India.Com
2021-08-12,0.2871919451443265,financialexpress.com
2021-08-09,0.1934844605760601,Gulf News
2021-08-13,-0.13654507208843672,The Financial Express
2021-08-11,0.9999981060307994,Zee Business
2021-08-10,0.999996879661643,Daily Times
2021-08-11,0.9999933400554853,UrduPoint
2021-08-18,1.039043311866451e-09,Investopedia
2021-08-16,0.9991468037310807,Investing News Network
2021-08-13,0.9998581615922462,Stabroek News
2021-08-17,-0.9874424097165895,Mint
2021-08-16,0.9999756978853358,Christophe Barraud
2021-08-17,0.999766521599833,The Armchair Trader
2021-08-18,-0.00042397451018116373,financialexpress.com
2021-08-13,-0.13654590758285073,The Financial Express
2021-08-17,2.449867450293802e-07,Cyprus Mail
2021-08-18,0.9999967978079324,Mint
2021-08-17,-0.991955632081108,Zee Business
2021-08-17,0.999377017494828,India.Com
2021-08-14,0.6584744074015171,The Financial Express
2021-08-14,-0.0020280159943778203,Goodreturns
2021-08-17,0.999872716811822,financialexpress.com
2021-08-18,0.9999942547733162,UrduPoint
2021-08-23,2.143694564308435e-12,World Gold Council
2021-08-18,1.039043311866451e-09,Investopedia
2021-08-23,-0.9683112550118803,DiEM25
2021-08-18,-0.0004239743356280595,financialexpress.com
2021-08-18,0.9999967978079324,Mint
2021-08-20,0.9999994858275942,Hindustan Times
2021-08-23,0.0024115085633862683,Hetq.am
2021-08-22,-0.9834158272441665,The Financial Express
2021-08-20,0.7189317748546495,The Edge Malaysia
2021-08-18,0.9999718026480632,Cambodianess
2021-08-23,0.9999951908860236,Zee Business
2021-08-21,4.087656489606007e-15,Malawi Nyasa Times
2021-08-21,0.9999956596378908,Daily Times
2021-08-18,0.9999942547815656,UrduPoint
2021-08-23,2.143688221725726e-12,World Gold Council
2021-08-24,0.9999929099940251,McClatchy Washington Bureau
2021-08-23,-0.9683113221339461,DiEM25
2021-08-24,0.9999527349088391,The Africa Report.com
2021-08-23,0.002411509113854322,Hetq.am
2021-08-24,0.9999559185048406,ABP Live English
2021-08-26,0.9986030738093402,ChimpReports
2021-08-26,-0.6462151393772839,Moneycontrol
2021-08-28,0.999613902737702,newssourcegy.com
2021-08-25,0.2017673159866539,Miningmx
2021-08-23,0.999995190886251,Zee Business
2021-08-27,0.3090762322487849,ValueWalk
2021-08-28,0.9999993377459326,BOL News
2021-08-28,0.9999956644551548,Daily Times
2021-08-24,-0.9791406586184586,businessleague.in
2021-09-01,0.9555365424901889,ScienceDirect.com
2021-09-02,0.9999971831376194,Taylor & Francis Online
2021-08-31,0.9962854954112434,PNI Atlantic News
2021-08-30,0.9945507627731333,Borkena
2021-09-02,-0.9999652253695166,The New Arab
2021-09-01,0.3900638084511616,financialexpress.com
2021-08-31,-0.7706302693008065,The Financial Express
