date,mac_sentiment,source
2020-11-12,0.9999151661462374,CNBC
2020-11-12,0.951485879006352,Cult of Mac
2020-11-12,0.9999978161425667,DJ Techtools
2020-11-12,0.9997206710269603,Apple Newsroom
2020-11-12,0.8964652444400203,MacRumors
2020-11-12,-0.9998850962308632,Cult of Mac
2020-11-13,0.20617881341183564,PCMag AU
2020-11-12,0.9999518006025799,AppleInsider
2020-11-12,0.996887866454487,9to5Mac
2020-11-13,0.998961803982914,How-To Geek
2020-11-13,4.61913534696099e-05,9to5Mac
2020-11-12,0.9905089537237572,iMore
2020-11-13,0.9999900758566794,9to5Mac
2020-11-12,0.9995712174339543,How-To Geek
2020-11-13,0.9998481495479875,PCMag AU
2020-11-13,0.9999358285611051,MacRumors
2020-11-12,0.999927579538152,How-To Geek
2020-11-12,0.9997958822861571,Business Insider Nederland
2020-11-12,0.9994935878337224,AppleInsider
2020-11-13,0.999901581781801,PetaPixel
2020-11-13,0.8149616434367074,TrustedReviews
2020-11-12,0.9999437403020051,HYPEBEAST
2020-11-13,0.9926083198255566,Notebookcheck.net
2020-11-13,0.7278179416855894,MobileSyrup
2020-11-12,0.9997174821322676,TrustedReviews
2020-11-13,0.9999971132929081,Tech Guide
2020-11-12,0.29113873061939916,MacRumors
2020-11-12,-0.9903536856561157,OSXDaily
2020-11-12,0.999975035535531,OSXDaily
2020-11-12,0.8452824118391501,Guiding Tech
2020-11-13,0.9995819153437305,Techish Kenya
2020-11-12,0.9996833753485349,iThinkDifferent - Apple News
2020-11-16,0.4496156843619063,The Verge
2020-11-15,0.9873817659051101,WIRED
2020-11-13,0.9997206710269603,Apple Newsroom
2020-11-13,0.999962985783209,The Guardian
2020-11-13,0.9999223589205416,MacRumors
2020-11-18,0.9999031384413675,CNET
2020-11-18,0.9958048883120643,Mashable
2020-11-13,0.9911259747075922,Gizmodo
2020-11-18,0.999657874908727,How-To Geek
2020-11-16,0.9992626990914284,news.macgasm.net
2020-11-18,0.997249005500255,Laptop Mag
2020-11-16,0.9999754166024861,ExtremeTech
2020-11-17,5.032303030561054e-12,Wccftech
2020-11-17,0.9985151883223291,Notebookcheck.net
2020-11-16,0.9983797938149003,Macworld
2020-11-13,0.9933965064837906,Tom's Hardware
2020-11-15,0.9993219188476774,MacRumors
2020-11-15,3.260468028938544e-10,CNET
2020-11-14,0.9848772986436625,Mashable
2020-11-16,-0.9990877483853637,The Verge
2020-11-13,0.9999788220251922,The Indian Express
2020-11-16,0.9999024189062615,AppleInsider
2020-11-13,0.37180067511030784,gearnews.com
2020-11-18,0.9999184412183406,The Hacker News
2020-11-16,0.9999416855234196,AppleInsider
2020-11-17,0.9999629826092262,Threatpost
2020-11-13,0.9230587350026382,AppleInsider
2020-11-13,0.998793746556501,PCMag AU
2020-11-18,0.999956597393357,Wccftech
2020-11-16,0.9998161980391611,AppleInsider
2020-11-14,0.592348320212919,Appleosophy
2020-11-16,0.9998183670096091,iMore
2020-11-18,0.9999716315893796,AppleInsider
2020-11-17,-0.9997968331734501,MacRumors
2020-11-16,0.9774028423700307,Creative Bloq
2020-11-13,0.20617881341183564,PCMag AU
2020-11-16,-0.9999456159874223,TNW
2020-11-13,0.998961803982914,How-To Geek
2020-11-13,4.61913534696099e-05,9to5Mac
2020-11-15,0.9999599407686475,YMCinema Magazine
2020-11-14,0.9965589911086522,iMore
2020-11-18,-0.9904176225361944,MacRumors
2020-11-18,0.9992943117750753,iMore
2020-11-13,0.9999900758566794,9to5Mac
2020-11-18,0.99995282712037,9to5Mac
2020-11-14,0.9994391612306059,BetaNews
2020-11-13,0.9998481495479875,PCMag AU
2020-11-13,0.9999358285611051,MacRumors
2020-11-17,0.010219120565553248,iMore
2020-11-17,8.223692576819873e-06,9to5Google
2020-11-17,0.9999714386340811,Daily Mail
2020-11-13,0.999901581781801,PetaPixel
2020-11-13,0.8149616434367074,TrustedReviews
2020-11-13,0.9926083198255566,Notebookcheck.net
2020-11-16,0.9999922210921446,Macworld
2020-11-13,0.7278179416855894,MobileSyrup
2020-11-17,0.41545015408535335,MacRumors
2020-11-17,0.9991528610797737,Ars Technica
2020-11-16,0.9960736841897148,PetaPixel
2020-11-13,0.9999971132929081,Tech Guide
2020-11-18,0.9921321691618891,MacRumors
2020-11-15,0.9998776596136911,OSXDaily
2020-11-16,0.9999676847844596,Addictive Tips
2020-11-14,0.9989754418722308,MobiGyaan
2020-11-13,0.9995819153437305,Techish Kenya
2020-11-23,0.9999834848869796,TechRepublic
2020-11-23,0.0,ACS Publications
2020-11-19,0.9049993388261218,CrowdStrike
2020-11-19,0.7748889513810131,AppleInsider
2020-11-18,0.9999031384413675,CNET
2020-11-18,0.9958048883120643,Mashable
2020-11-18,0.999657874908727,How-To Geek
2020-11-18,0.997249005500255,Laptop Mag
2020-11-19,0.9998791159109653,MacRumors
2020-11-23,0.9996338368513779,Computerworld
2020-11-18,0.9999184412183406,The Hacker News
2020-11-18,0.999956597393357,Wccftech
2020-11-20,0.9995414448995493,AppleInsider
2020-11-22,0.9999053585331285,MacRumors
2020-11-20,0.9997953169096955,How-To Geek
2020-11-21,0.9865021384923494,AppleInsider
2020-11-19,0.9999010557708463,AppleInsider
2020-11-18,0.9999716315893796,AppleInsider
2020-11-20,-0.9754209737026215,AppleInsider
2020-11-21,0.9999670209681403,MacRumors
2020-11-23,0.980478860611248,Cult of Mac
2020-11-20,0.008840683323885247,AppleInsider
2020-11-18,-0.9904176225361944,MacRumors
2020-11-23,0.999804239661934,How-To Geek
2020-11-19,0.9999280388022853,HT Tech
2020-11-22,0.9998541565620055,tripwire.com
2020-11-20,0.9997739457242056,MUO - MakeUseOf
2020-11-18,0.9992943117750753,iMore
2020-11-20,0.9953927848323574,Phoronix
2020-11-18,0.99995282712037,9to5Mac
2020-11-20,0.9999549702871722,GlobeNewswire
2020-11-20,0.9991277776510166,Forbes
2020-11-21,0.9996395186348175,Letem světem Applem
2020-11-23,0.9999718209900861,PCMag UK
2020-11-20,0.9720727620185219,9to5Mac
2020-11-23,0.9999907691285296,iMore
2020-11-18,0.9921321691618891,MacRumors
2020-11-23,-0.5216788680803973,OSXDaily
2020-11-20,0.9999903715822357,OSXDaily
2020-11-20,0.8429920367439541,OSXDaily
2020-11-20,0.9999524678536409,The Mac Observer
2020-11-19,0.9982343702059548,Alphr
2020-11-19,0.9999931487145559,OSXDaily
2020-11-23,0.9999834848869796,TechRepublic
2020-11-23,0.0,ACS Publications
2020-11-25,0.9999241437668605,MacStories
2020-11-27,0.9997732682157805,Trend Micro
2020-11-24,0.9992231978485332,substack.com
2020-11-25,0.9992663243609844,9to5Mac
2020-11-27,0.999759753920873,Hackaday
2020-11-25,-0.8275086763797549,How-To Geek
2020-11-23,0.9996338368513779,Computerworld
2020-11-28,0.9978754971212641,AppleInsider
2020-11-25,0.9999590420834154,Boing Boing
2020-11-23,0.980478860611248,Cult of Mac
2020-11-23,0.999990285981339,FlatpanelsHD
2020-11-26,0.9998119830930438,Macworld
2020-11-28,0.9990048429181554,AppleInsider
2020-11-25,0.991642293001808,9to5Mac
2020-11-23,0.999804239661934,How-To Geek
2020-11-24,0.9999957649431045,AppleInsider
2020-11-25,0.9997690167450134,iMore
2020-11-24,0.9999631141173873,9to5Mac
2020-11-25,0.9998548169138028,Creative Bloq
2020-11-26,0.9987727512357746,Firstpost
2020-11-24,-0.8125155273407965,Macworld
2020-11-26,0.9998903722995012,GIGAZINE（ギガジン）
2020-11-23,0.9999718209900861,PCMag UK
2020-11-24,0.5755440041626158,9to5Mac
2020-11-26,0.9975222441819909,Notebookcheck.net
2020-11-23,0.9999907691285296,iMore
2020-11-24,0.9999815884780102,MacRumors
2020-11-23,-0.5216788680803973,OSXDaily
2020-11-25,0.9999713285052875,Alphr
2020-11-28,0.9998848919029754,Addictive Tips
2020-11-30,0.9998005245591126,AWS Blog
2020-12-01,0.9997883314641798,The Verge
2020-12-02,0.8769634469859402,SentinelOne
2020-12-02,0.9999662867353021,Cult of Mac
2020-12-03,0.980652791936948,Macworld
2020-12-02,0.9208326945681695,Business Insider
2020-11-29,0.9998999168463902,AppleInsider
2020-12-01,0.9994877508954516,MacRumors
2020-12-02,0.9999465171821075,CNET
2020-12-01,0.9913894235095313,TechRepublic
2020-12-03,0.9999308764226491,How-To Geek
2020-12-02,0.9999807007878329,Lifewire
2020-11-29,0.9983707309419506,MUO - MakeUseOf
2020-12-01,0.9999906809827169,MacRumors
2020-11-29,0.995742401655434,Macworld
2020-12-02,0.9999337080783057,Lifewire
2020-11-28,0.9978754971212641,AppleInsider
2020-12-02,0.9997172673559201,Macworld
2020-11-28,0.9990048429181554,AppleInsider
2020-11-30,0.9999949316340081,Macworld
2020-12-02,0.559971400931149,Cult of Mac
2020-12-01,0.9999637908762312,AppleInsider
2020-12-03,0.9998639314271179,Hackaday
2020-12-01,0.9823797932976839,9to5Mac
2020-12-02,0.9998819826927787,AppleInsider
2020-12-02,0.9998495840660829,How-To Geek
2020-12-02,0.9999961980318766,The Register
2020-11-30,0.9442690714974924,Ars Technica
2020-12-01,0.99655350525243,iMore
2020-11-30,0.4261793627341037,HackRead
2020-12-03,0.9989838724908212,iMore
2020-12-02,0.9996355099084838,Lifewire
2020-12-03,0.9999528010813578,9to5Mac
2020-12-02,0.9989451711010277,How-To Geek
2020-12-01,0.9965985811643377,How-To Geek
2020-12-02,0.999684184045058,MUO - MakeUseOf
2020-12-02,0.9771076311079241,GIGAZINE（ギガジン）
2020-11-30,0.9997803978241752,Letem světem Applem
2020-11-30,0.999923533532866,The Financial Express
2020-12-01,-0.999998320774938,OSXDaily
2020-11-30,0.9997175107539508,Addictive Tips
2020-12-01,0.9999824257950256,MacRumors
2020-11-29,0.9998706134179892,OSXDaily
2020-12-03,0.999871519017714,The Mac Observer
2020-12-02,0.9999819170991282,Addictive Tips
2020-11-28,0.9998848919029754,Addictive Tips
2020-12-07,0.9999928524356061,AppleInsider
2020-12-03,0.980652791936948,Macworld
2020-12-07,0.9983288362256152,MacRumors
2020-12-03,0.9999308764226491,How-To Geek
2020-12-07,1.0680639296627419e-05,Business Wire
2020-12-03,0.9998639314271179,Hackaday
2020-12-07,0.9996360211820718,Hot Hardware
2020-12-08,0.9999365088967802,MacDailyNews
2020-12-08,0.9997262217424439,Computerworld
2020-12-08,0.999846762603616,PetaPixel
2020-12-04,0.9998597097002561,iMore
2020-12-05,0.999981450329789,MUO - MakeUseOf
2020-12-08,0.9999210993677026,Macworld
2020-12-03,0.9999528010813578,9to5Mac
2020-12-04,0.9998457697406645,AppleInsider
2020-12-07,0.9985760688539623,MacRumors
2020-12-07,0.9992455406639238,iMore
2020-12-06,0.9995380973819116,Macworld
2020-12-06,0.03334688625798331,AppleInsider
2020-12-03,0.9989838724908212,iMore
2020-12-04,0.9991719898015718,9to5Mac
2020-12-07,0.999990217144955,Gizmodo
2020-12-07,0.9998557919103169,CineD
2020-12-04,0.9950626099150531,AppleInsider
2020-12-04,0.9994972793607577,The Mac Observer
2020-12-03,0.999871519017714,The Mac Observer
2020-12-04,0.9999875634374014,TechLekh
2020-12-13,0.9999617511647145,GBAtemp.net
2020-12-08,0.9999210993677026,Macworld
2020-12-09,0.9902897943198858,PCMag
2020-12-11,0.9995059008393641,AppleInsider
2020-12-10,0.9997470806272228,iMore
2020-12-10,0.9998996555304391,Synth Anatomy
2020-12-08,0.9999365088967802,MacDailyNews
2020-12-08,0.9997262217424439,Computerworld
2020-12-08,0.999846762603616,PetaPixel
2020-12-09,0.9443938763104457,Beebom
2020-12-10,0.9999971249055501,9to5Mac
2020-12-11,0.999990525668476,MacRumors
2020-12-13,0.9994890032948219,Macworld
2020-12-09,0.9998624831301698,iMore
2020-12-10,0.9999351943436341,AppleInsider
2020-12-09,0.9255152696720087,Beebom
2020-12-09,0.9999570790378068,Macworld
2020-12-10,-0.9999994674829403,iMore
2020-12-10,0.9916860715728523,AppleInsider
2020-12-09,0.9997357714548555,iMore
2020-12-12,0.9998536430753441,iMore
2020-12-11,0.9999901513688444,Mactrast
2020-12-11,0.9995077080785831,Prokerala
2020-12-09,0.9995769947909593,OSXDaily
2020-12-13,0.9999617511647145,GBAtemp.net
2020-12-14,0.6915045391976344,Towards Data Science
2020-12-16,0.9997158123080108,Macworld
2020-12-16,0.9999312996875696,iMore
2020-12-16,0.997870409432016,BestTechie
2020-12-14,0.9992624873962526,9to5Mac
2020-12-14,0.9995499947078096,MacRumors
2020-12-16,0.9878159755573428,AppleMagazine
2020-12-15,0.9999675210319036,Redmondmag.com
2020-12-14,0.9999809118817246,Digital Trends
2020-12-14,0.9999854286787739,Wccftech
2020-12-15,0.9998933684906912,How-To Geek
2020-12-17,0.9996351164522617,Macworld
2020-12-18,0.9999910391192959,MacRumors
2020-12-17,0.9999775290699129,iMore
2020-12-14,0.999518642173434,Macworld
2020-12-18,0.9995972297730056,MacRumors
2020-12-14,0.9926372417354241,Macworld
2020-12-13,0.9994890032948219,Macworld
2020-12-15,0.9999925908142507,Macworld
2020-12-14,0.9999444360154859,Beebom
2020-12-14,0.9998315991641328,Cult of Mac
2020-12-15,0.9999282011462983,iMore
2020-12-14,0.9824349325500638,Engadget
2020-12-17,0.9996690439449011,MacRumors
2020-12-18,0.99994278493411,MacRumors
2020-12-15,0.9995077665158064,OSXDaily
2020-12-14,0.999878256849986,OSXDaily
2020-12-15,0.9994092137426723,MacRumors
2020-12-23,0.9998299869882726,AWS Blog
2020-12-23,0.9988483551817916,TechRepublic
2020-12-22,8.405987652955328e-07,PCMag
2020-12-23,0.9996450797342747,Laptop Mag
2020-12-19,0.9662366979815915,How-To Geek
2020-12-23,0.9903534210132596,Patently Apple
2020-12-23,0.9999933301612196,MUO - MakeUseOf
2020-12-18,0.9995972297730056,MacRumors
2020-12-21,0.9988558757818568,TechPP
2020-12-20,0.9994158413665438,Laptop Mag
2020-12-22,0.9999623564467384,Macworld
2020-12-22,0.9898620177296976,PCMag UK
2020-12-18,0.99994278493411,MacRumors
2020-12-22,0.9997437383621448,PiunikaWeb
2020-12-23,-0.9357841144245342,PiunikaWeb
2020-12-22,0.9998579717493864,The South African
2020-12-28,0.9999959691309814,Six Colors
2020-12-23,0.9998299869882726,AWS Blog
2020-12-26,0.999823269661691,CNET
2020-12-26,-0.7293507365878565,Forbes
2020-12-27,0.9997215013308837,AppleInsider
2020-12-27,0.9998709269675038,Macworld
2020-12-23,0.9988483551817916,TechRepublic
2020-12-23,0.9996450797342747,Laptop Mag
2020-12-23,0.9903534210132596,Patently Apple
2020-12-23,0.9999933301612196,MUO - MakeUseOf
2020-12-28,1.372569067208903e-05,OnMSFT.com
2020-12-28,0.9999630490881956,Lifewire
2020-12-26,0.9955977676790467,CNET
2020-12-24,0.9362370758708409,How-To Geek
2020-12-25,-0.9998717689216545,MacRumors
2020-12-23,-0.9357841144245342,PiunikaWeb
2020-12-28,0.9999959691309814,Six Colors
2020-12-30,0.9996646470151009,TechRepublic
2020-12-30,0.9998700443008873,Macworld
2020-12-31,0.9995269053905105,Lifewire
2020-12-30,0.9979933012334276,Beebom
2021-01-02,-0.9994872632591363,AppleInsider
2020-12-29,0.9989013669845098,How-To Geek
2020-12-31,0.9926707752221576,MUO - MakeUseOf
2020-12-28,1.372569067208903e-05,OnMSFT.com
2020-12-31,0.9999970955283043,9to5Mac
2020-12-31,0.9999792217022878,Lifewire
2020-12-29,0.9990641253481696,Macworld
2021-01-02,0.9989736110032218,Beebom
2020-12-28,0.9999630490881956,Lifewire
2021-01-02,0.9996863026070365,Beebom
2021-01-02,0.9999784571849958,OSXDaily
2020-12-29,0.9995809782441576,DigitBin
2021-01-06,0.9999924303038934,Wccftech
2021-01-07,0.9965897650077982,TechRepublic
2021-01-06,0.9867684011147082,AppleInsider
2021-01-03,0.9942865512087576,Macworld
2021-01-05,0.9999700300871693,9to5Mac
2021-01-05,0.9995588046277591,Cult of Mac
2021-01-05,-0.0005361863749958601,Digital Trends
2021-01-05,0.9997017423844078,Techzine Europe
2021-01-05,0.9897602180720065,iMore
2021-01-04,0.9999706484762129,GamingOnLinux
2021-01-05,0.33453423421124934,Beebom
2021-01-04,0.9928530756212498,OC3D
2021-01-05,0.9964723582044418,AppleInsider
2021-01-07,0.999175117467146,TechRepublic
2021-01-03,0.9989196136542303,9to5Mac
2021-01-06,0.30213282487633997,Macworld
2021-01-03,0.9981667378203429,AppleInsider
2021-01-02,0.9989736110032218,Beebom
2021-01-02,-0.9994872632591363,AppleInsider
2021-01-02,0.9996863026070365,Beebom
2021-01-04,0.9998273928313506,ETCIO
2021-01-06,0.9941619760738606,Letem světem Applem
2021-01-07,0.9999978405832749,MacRumors
2021-01-04,0.9997680943828882,OSXDaily
2021-01-02,0.9999784571849958,OSXDaily
2021-01-07,0.9850211776782153,PiunikaWeb
2021-01-07,0.9965897650077982,TechRepublic
2021-01-11,0.9957935104565525,SentinelOne
2021-01-11,0.9999831590951606,Yanko Design
2021-01-12,0.9998974517172332,Macworld
2021-01-12,0.9999649252933318,Beebom
2021-01-09,0.999507788467834,Wccftech
2021-01-08,0.999902091597879,9to5Mac
2021-01-08,0.984125029697069,Digital Trends
2021-01-11,0.9999802890394771,MacStories
2021-01-11,0.9990838584886103,iMore
2021-01-12,0.9999256077396639,Concept Phones
2021-01-11,0.9998902253657468,Cult of Mac
2021-01-07,0.999175117467146,TechRepublic
2021-01-12,0.9978503658930589,9to5Mac
2021-01-12,0.9847030463286733,Digital Trends
2021-01-12,0.9996819542467333,9to5Mac
2021-01-09,0.9995063036631557,MacRumors
2021-01-09,0.9990117783873501,MacRumors
2021-01-07,0.9999978405832749,MacRumors
2021-01-09,0.9437789922778406,MacRumors
2021-01-07,0.9850211776782153,PiunikaWeb
2021-01-15,0.9995555125427534,AppleInsider
2021-01-16,0.9993744206376838,Laptop Mag
2021-01-16,0.0002823562085466168,MacRumors
2021-01-15,0.9998744032099222,Bloomberg
2021-01-15,0.9999525090781205,The Verge
2021-01-17,0.9992372213642282,MUO - MakeUseOf
2021-01-15,0.999417440879902,Macworld
2021-01-12,0.9999649252933318,Beebom
2021-01-14,0.998561755415321,Wccftech
2021-01-15,0.9981914200386381,Pocket-lint
2021-01-16,0.48415711692589575,MacDailyNews
2021-01-15,0.9999305905128199,9to5Mac
2021-01-15,0.658790084236653,AppleMagazine
2021-01-15,0.9999892843517446,Tom's Guide
2021-01-12,0.9999256077396639,Concept Phones
2021-01-12,0.9998974517172332,Macworld
2021-01-15,0.9997784342869588,MacRumors
2021-01-13,1.1987055348333184e-12,MUO - MakeUseOf
2021-01-12,0.9978503658930589,9to5Mac
2021-01-12,0.9996819542467333,9to5Mac
2021-01-15,0.6834507597473608,iPhone in Canada
2021-01-17,0.9999432365712596,eCoustics
2021-01-15,0.9999475445000127,TrustedReviews
2021-01-12,0.9847030463286733,Digital Trends
2021-01-14,-0.9937651503250201,MacRumors
2021-01-14,1.2187332401407925e-11,MacRumors
2021-01-15,0.9998064281471991,OSXDaily
2021-01-13,0.9999530185784096,OSXDaily
2021-01-22,0.9993715162571022,Wccftech
2021-01-18,0.9942799353866291,Creative Bloq
2021-01-20,0.9995307339561532,MacRumors
2021-01-22,0.9999409008051938,MUO - MakeUseOf
2021-01-18,0.9997523165286474,AppleInsider
2021-01-21,0.9999782905774702,9to5Mac
2021-01-19,0.9989754157546052,Lifewire
2021-01-18,0.6073596099893882,The Hacker News
2021-01-19,0.9999913628822351,Cult of Mac
2021-01-19,0.9974747270179698,AppleMagazine
2021-01-19,0.964574657149338,Animation World Network
2021-01-18,0.9625143150750626,HYPEBAE
2021-01-20,0.9963132322635193,Lifehacker
2021-01-21,0.9998884582434091,Macworld
2021-01-19,0.9891777274303118,Beebom
2021-01-19,0.9999868161129434,Tech Times
2021-01-17,0.9992372213642282,MUO - MakeUseOf
2021-01-19,0.9999935845215893,MacRumors
2021-01-19,0.9744447300743455,Cult of Mac
2021-01-21,0.9995925115493434,MacRumors
2021-01-19,0.9999385002786435,PetaPixel
2021-01-19,0.0001442363054781373,Beebom
2021-01-18,0.9999837816986376,The Verge
2021-01-18,0.9996065717744476,9to5Mac
2021-01-17,0.9999432365712596,eCoustics
2021-01-20,0.1007624677177483,Beebom
2021-01-21,0.9999766413973036,The Daily Swig
2021-01-18,0.9999758732522919,Macworld
2021-01-20,0.9999978621084562,Rave Jungle
2021-01-22,-0.9992985381331961,HT Tech
2021-01-21,0.9999283012934341,Tech Advisor
2021-01-18,0.9998691347080532,SoyaCincau.com
2021-01-18,0.9999606907168991,SoyaCincau.com
2021-01-22,0.9998841579146158,Gotta Be Mobile
2021-01-20,9.84145060261468e-07,Make Tech Easier
2021-01-27,0.99959718114486,How-To Geek
2021-01-22,0.9993715162571022,Wccftech
2021-01-27,0.9918387692790382,Lifewire
2021-01-22,0.9999409008051938,MUO - MakeUseOf
2021-01-24,0.9999857527178921,Laptop Mag
2021-01-26,0.9382395795425192,Notebookcheck.net
2021-01-27,0.29894608009665646,Computerworld
2021-01-27,0.999975243924136,Digital Trends
2021-01-26,0.9999709614110438,Macworld
2021-01-25,0.9999085251004313,Beebom
2021-01-26,0.9999513759945121,9to5Mac
2021-01-27,0.9995221173824766,Wccftech
2021-01-23,-0.9999945193523422,iMore
2021-01-22,-0.9992985381331961,HT Tech
2021-01-26,0.9964846977881793,MUO - MakeUseOf
2021-01-23,0.9995054051815683,Wololo.net
2021-01-26,0.9993295119926854,Lifewire
2021-01-26,0.9896322981204305,9to5Mac
2021-01-25,0.9817799047313938,MUO - MakeUseOf
2021-01-27,-0.006467625960761975,Digital Trends
2021-01-27,0.999789484570949,MacRumors
2021-01-27,-0.9824074417277596,OSXDaily
2021-01-22,0.9998841579146158,Gotta Be Mobile
2021-01-26,9.952684740265927e-12,Make Tech Easier
2021-01-25,0.999880571217976,OSXDaily
2021-01-26,0.9974488943367832,TheNerdMag
2021-01-27,0.99959718114486,How-To Geek
2021-02-01,0.9997813610567619,Ars Technica
2021-01-27,0.9918387692790382,Lifewire
2021-01-28,0.9907652778340854,Wccftech
2021-01-27,0.29894608009665646,Computerworld
2021-01-27,0.999975243924136,Digital Trends
2021-01-31,0.999870298873374,MUO - MakeUseOf
2021-02-01,-0.9999444134693163,MacRumors
2021-01-28,0.9970498403447133,Macworld
2021-01-29,0.9980124210882938,Beebom
2021-01-29,0.5266705930535267,XDA Developers
2021-01-27,0.9995221173824766,Wccftech
2021-02-01,0.9992879222705047,Letem světem Applem
2021-02-01,0.9994167373372511,Beebom
2021-01-27,-0.006467625960761975,Digital Trends
2021-01-28,0.9900692465580185,Beebom
2021-01-28,0.9999742379526873,OSXDaily
2021-01-28,0.9999027342484736,Alphr
2021-01-27,0.999789484570949,MacRumors
2021-01-27,-0.9824074417277596,OSXDaily
2021-01-28,0.9999037078926011,Ghacks
2021-02-01,0.9950236382428266,DigitBin
2021-02-06,0.8710110018322762,PCMag
2021-02-01,0.9997813610567619,Ars Technica
2021-02-02,0.9995818487674853,BleepingComputer
2021-02-04,0.9999908427872144,9to5Mac
2021-02-06,0.9999918635328947,AppleInsider
2021-02-03,-0.4485268688784458,MacRumors
2021-02-03,0.9999332053122141,Tom's Guide
2021-02-02,0.0012535360608133274,MacStories
2021-02-04,0.9999894946176935,Cult of Mac
2021-02-02,0.9999957608465875,Macworld
2021-02-05,0.9999548447869304,MUO - MakeUseOf
2021-02-05,0.9455424705858044,DJ Mag
2021-02-02,0.9999900436526132,Computerworld
2021-02-05,0.9894599876467335,Digital Trends
2021-02-03,0.9998879264122883,AppleInsider
2021-02-01,-0.9999444134693163,MacRumors
2021-02-02,7.582457558633436e-07,9to5Mac
2021-02-03,-0.9999634727428054,Tom's Guide
2021-02-02,0.9999958946567203,9to5Mac
2021-02-03,0.9970082871513243,MacRumors
2021-02-03,0.8378277840098952,DJ Mag
2021-02-01,0.9994167373372511,Beebom
2021-02-02,0.9989715848151036,Macworld
2021-02-04,0.9999935164100713,No Film School
2021-02-01,0.9992879222705047,Letem světem Applem
2021-02-03,0.005600820252057555,OSXDaily
2021-02-06,0.9999132144888491,OSXDaily
2021-02-01,0.9950236382428266,DigitBin
2021-02-06,0.8710110018322762,PCMag
2021-02-09,0.28302708366591256,TechRadar
2021-02-09,-0.3708065012532096,AppleInsider
2021-02-07,0.9998292932037579,Laptop Mag
2021-02-08,0.9660279554315988,How-To Geek
2021-02-09,0.9767312302047462,Lifewire
2021-02-10,0.9977835841084705,Forbes
2021-02-09,0.9996838977812095,MacRumors
2021-02-11,0.9999801977417597,iMore
2021-02-07,0.999940445611311,MUO - MakeUseOf
2021-02-09,0.9998142627548215,Phoronix
2021-02-08,0.9999835339185311,9to5Mac
2021-02-09,-0.7116683961756586,Engadget
2021-02-06,0.9999918635328947,AppleInsider
2021-02-08,0.9998420035673458,Forbes
2021-02-08,3.4722459596294946e-07,MUO - MakeUseOf
2021-02-09,0.9877101961944625,9to5Mac
2021-02-09,0.9925743608515247,AppleInsider
2021-02-08,0.9999828346703611,Lifewire
2021-02-10,0.999366723172908,9to5Mac
2021-02-09,0.9999818756772556,Macworld
2021-02-10,0.9999766276089537,Sportskeeda
2021-02-10,0.9998834775154216,Letem světem Applem
2021-02-10,3.436292522564956e-11,gizmochina
2021-02-07,0.9999484902186478,MacRumors
2021-02-11,0.9998710409098224,OSXDaily
2021-02-08,0.9998764887529316,Alphr
2021-02-06,0.9999132144888491,OSXDaily
2021-02-08,0.9909690717220369,OSXDaily
2021-02-09,0.9933556551859849,OSXDaily
2021-02-16,0.9999905169391388,SentinelOne
2021-02-12,3.6960215526500156e-08,Letem světem Applem
2021-02-12,0.9999728241999037,9to5Google
2021-02-16,0.9999641971049005,How-To Geek
2021-02-13,0.9999825832874062,Laptop Mag
2021-02-16,0.9994589953255633,Pickr
2021-02-16,0.10627262003702508,TechPP
2021-02-12,0.0004564201471512226,The Register
2021-02-11,0.9999801977417597,iMore
2021-02-16,-0.9953027662771369,GeekWire
2021-02-12,0.9997903721492167,Forbes
2021-02-12,0.9999658636192418,Six Colors
2021-02-15,0.9993384253514183,Create Digital Music
2021-02-14,0.9942787759893702,Phoronix
2021-02-15,0.9999570217794642,MacRumors
2021-02-15,0.9996331043307277,Beebom
2021-02-14,0.9999635019484944,SoyaCincau.com
2021-02-11,0.9998710409098224,OSXDaily
2021-02-15,0.9976560687610486,Fossbytes
2021-02-12,0.999063466702841,OSXDaily
2021-02-16,0.9999905169391388,SentinelOne
2021-02-17,0.9994314901933723,AWS Blog
2021-02-19,0.9820269339655061,Wccftech
2021-02-17,0.9998720093080793,Ars Technica
2021-02-21,0.9996421954161893,AppleInsider
2021-02-20,0.9999639962140376,Lifewire
2021-02-18,0.98757071203007,9to5Mac
2021-02-20,0.9999539663835098,MacRumors
2021-02-18,0.9623040746341726,PCMag UK
2021-02-16,0.9999641971049005,How-To Geek
2021-02-18,0.9974337866441669,Threatpost
2021-02-16,0.9994589953255633,Pickr
2021-02-16,0.10627262003702508,TechPP
2021-02-16,-0.9953027662771369,GeekWire
2021-02-18,0.9999952169270827,Macworld
2021-02-20,0.9999315659956386,Darko.Audio
2021-02-18,0.1871295704381162,Patently Apple
2021-02-21,0.9995763484359874,ZDNet
2021-02-19,0.9914071203790701,Lifewire
2021-02-18,0.9995041031005811,AppleInsider
2021-02-19,0.9884440439206401,Statista
2021-02-17,0.7217461049002679,Cult of Mac
2021-02-18,-0.9101165300631676,TechSpot
2021-02-18,0.9999780270231933,The Verge
2021-02-19,0.9999586990136665,Threatpost
2021-02-19,0.9987925726908643,TechSpot
2021-02-21,0.9999732615659401,iPhone in Canada
2021-02-18,0.9993098129039124,KOHA.net
2021-02-18,3.5855326580165106e-10,GIGAZINE（ギガジン）
2021-02-19,0.9999918862287267,GSMArena.com
2021-02-18,0.9994573350006529,MacRumors
