,Den,iPhone
588,2020-08-09,73.71168185584092
589,2020-08-10,64.72245236122617
590,2020-08-11,68.31814415907208
591,2020-08-12,68.31814415907208
592,2020-08-13,70.11599005799502
593,2020-08-14,68.31814415907208
594,2020-08-15,70.11599005799502
595,2020-08-16,75.50952775476387
596,2020-08-17,70.11599005799502
597,2020-08-18,70.11599005799502
598,2020-08-19,66.52029826014912
599,2020-08-20,71.91383595691798
600,2020-08-21,70.11599005799502
601,2020-08-22,75.50952775476387
602,2020-08-23,73.71168185584092
603,2020-08-24,68.31814415907208
604,2020-08-25,68.31814415907208
605,2020-08-26,68.31814415907208
606,2020-08-27,66.52029826014912
607,2020-08-28,64.72245236122617
608,2020-08-29,70.11599005799502
609,2020-08-30,73.71168185584092
610,2020-08-31,62.924606462303224
611,2020-09-01,65.94059405940594
612,2020-09-02,65.94059405940594
613,2020-09-03,65.94059405940594
614,2020-09-04,65.94059405940594
615,2020-09-05,71.43564356435644
616,2020-09-06,71.43564356435644
617,2020-09-07,73.26732673267327
618,2020-09-08,69.60396039603961
619,2020-09-09,65.94059405940594
620,2020-09-10,64.1089108910891
621,2020-09-11,65.94059405940594
622,2020-09-12,75.0990099009901
623,2020-09-13,75.0990099009901
624,2020-09-14,67.77227722772277
625,2020-09-15,76.93069306930693
626,2020-09-16,76.93069306930693
627,2020-09-17,75.0990099009901
628,2020-09-18,75.0990099009901
629,2020-09-19,89.75247524752476
630,2020-09-20,97.07920792079207
631,2020-09-21,86.08910891089108
632,2020-09-22,76.93069306930693
633,2020-09-23,76.93069306930693
634,2020-09-24,75.0990099009901
635,2020-09-25,76.93069306930693
636,2020-09-26,82.42574257425741
637,2020-09-27,76.93069306930693
638,2020-09-28,71.43564356435644
639,2020-09-29,73.26732673267327
640,2020-09-30,69.60396039603961
641,2020-10-01,66.53658536585367
642,2020-10-02,70.13315754779171
643,2020-10-03,75.52801582069876
644,2020-10-04,75.52801582069876
645,2020-10-05,66.53658536585367
646,2020-10-06,68.33487145682268
647,2020-10-07,70.13315754779171
648,2020-10-08,66.53658536585367
649,2020-10-09,66.53658536585367
650,2020-10-10,75.52801582069876
651,2020-10-11,77.32630191166777
652,2020-10-12,73.72972972972974
653,2020-10-13,145.66117336849047
654,2020-10-14,179.8286090969018
655,2020-10-15,116.88859591298618
656,2020-10-16,109.69545154911009
657,2020-10-17,95.30916282135796
658,2020-10-18,98.90573500329599
659,2020-10-19,82.72116018457483
660,2020-10-20,80.92287409360581
