date,weighted_average_sentiment
2019-08-30,0.9995742008770555
2019-09-01,0.9999331767147128
2019-09-02,0.7487733420224972
2019-09-03,0.9937849112740448
2019-09-04,0.6470507129867051
2019-09-05,0.3075530510232781
2019-09-06,0.4899143456563632
2019-09-07,0.9998820513324264
2019-09-08,0.0
2019-09-09,0.999955211761411
2019-09-10,0.9999429480220834
2019-09-11,0.5981340451930074
2019-09-12,0.6666406170903794
2019-09-13,0.9999749319297284
2019-09-14,0.9999527549711723
2019-09-16,0.7179251561371577
2019-09-17,0.5585249152374496
2019-09-18,0.5435804077456257
2019-09-19,0.9999927260870707
2019-09-20,0.9852967845219983
2019-09-21,0.9994087974403517
2019-09-22,0.9990600164072689
2019-09-23,0.9999976119832887
2019-09-24,0.1426986707955209
2019-09-25,0.5686004882839338
2019-09-26,0.9989432099890293
2019-09-28,-0.9998445848118855
2019-09-29,0.9999985347172669
2019-09-30,0.6144882728913194
2019-10-01,0.6014732751984669
2019-10-02,0.9999984309792602
2019-10-03,0.4282624666738332
2019-10-04,0.994854084877425
2019-10-05,0.9999985927208663
2019-10-06,0.631189211148321
2019-10-07,0.41216137695524774
2019-10-08,0.84797201451186
2019-10-09,0.4895911775182649
2019-10-10,0.4999683221629439
2019-10-11,0.24847356761671557
2019-10-12,0.8862993988278292
2019-10-13,0.9833592108282732
2019-10-14,0.9984773137442233
2019-10-15,0.9907840481311635
2019-10-16,0.49995865183061594
2019-10-17,-0.35060826855078864
2019-10-18,0.9601967778563956
2019-10-19,-0.3542980685804143
2019-10-20,-0.9995497235871307
2019-10-21,-0.9965544208028896
2019-10-22,0.005479713912597323
2019-10-23,0.6517630114415977
2019-10-24,0.9996385400443545
2019-10-25,0.9991486640286573
2019-10-28,0.49993586357041064
2019-10-29,0.9985727432371746
2019-10-30,0.18115841667380264
2019-10-31,0.9442793497910146
2019-11-01,0.9472207512609044
2019-11-03,0.9999599242072362
2019-11-05,0.9999974529045546
2019-11-06,0.9890389512900812
2019-11-07,0.4000819738993322
2019-11-08,0.9984432732520195
2019-11-11,0.3529804482299239
2019-11-12,0.29410394140885177
2019-11-13,0.9992750840573525
2019-11-14,1.1120282474453923e-06
2019-11-15,-5.9244382859939414e-05
2019-11-17,0.2940058222097929
2019-11-18,0.018843685011616797
2019-11-19,0.9999941471853653
2019-11-20,0.9971435178101246
2019-11-21,0.3333386501873401
2019-11-22,0.8587139849895249
2019-11-23,0.9999979438039793
2019-11-24,0.9990207896124288
2019-11-25,0.8583365482552607
2019-11-26,0.5156529283668222
2019-11-27,0.9758251305259444
2019-11-28,0.7845337085330125
2019-11-29,0.4999907558719487
2019-12-01,0.9921431347714801
2019-12-02,0.9542964714413723
2019-12-03,0.3436639091769614
2019-12-04,0.29405249197437
2019-12-07,0.9234586141659806
2019-12-08,0.0001429481159072447
2019-12-09,0.9795893055536776
2019-12-11,0.9998903305382937
2019-12-12,0.5366601323106642
2019-12-13,0.666113628457844
2019-12-16,0.4359509387845383
2019-12-17,0.9999976040947971
2019-12-18,0.9999979909456073
2019-12-19,0.9996057754946844
2019-12-20,-0.7297209792730696
2019-12-21,0.9999977349240364
2019-12-22,0.35293519794851347
2019-12-24,0.9999978165861007
2019-12-25,0.9144635613395141
2019-12-26,0.2972369726239179
2019-12-27,0.9983307419965207
2019-12-30,0.3301054696099754
2019-12-31,0.17868910773574725
2020-01-01,-0.1518633511314071
2020-01-02,0.998290258495247
2020-01-03,0.999998498181415
2020-01-04,0.9999790218093754
2020-01-06,0.48552975906123236
2020-01-07,0.3613497654691974
2020-01-08,0.2526658612528989
2020-01-09,0.9871513716341859
2020-01-10,0.9903930513144114
2020-01-11,0.9973228255572952
2020-01-13,0.7167836401414684
2020-01-14,0.9288572463249049
2020-01-15,0.1865110912021175
2020-01-16,0.3989393588550829
2020-01-17,0.9995257213873594
2020-01-20,0.35220022719550803
2020-01-21,0.889772107926304
2020-01-22,0.9701195874713607
2020-01-23,-0.29909786941758354
2020-01-24,0.9864788683598443
2020-01-25,0.9986544907909418
2020-01-27,0.0447062062359504
2020-01-28,0.9890504247681194
2020-01-30,-0.006487269238087652
2020-01-31,0.9969408460760004
2020-02-03,0.9807752092343857
2020-02-04,0.2904554545386724
2020-02-05,0.666650093900435
2020-02-06,0.0
2020-02-07,0.999858161592246
2020-02-08,0.9497785629264881
2020-02-09,0.9998543249133348
2020-02-10,-0.08514143812487555
2020-02-11,0.9979293724535704
2020-02-12,0.9989787069619068
2020-02-13,0.6638613654880579
2020-02-14,0.24531701242845064
2020-02-16,0.9998091216916486
2020-02-17,0.9999992270258972
2020-02-18,0.6410603659806645
2020-02-19,0.46094545736978443
2020-02-20,0.983112983317063
2020-02-21,0.9995788581052074
2020-02-22,0.3473283764717696
2020-02-24,0.6839302073895175
2020-02-25,0.6465196401280349
2020-02-26,0.5228675789928025
2020-02-27,-0.8356669189733434
2020-02-28,0.23000319015694887
2020-02-29,0.2995707189697019
2020-03-01,0.0775754954989622
2020-03-02,0.6707772816830343
2020-03-03,7.708736511690999e-09
2020-03-04,0.9904957607458169
2020-03-05,0.9302494329301049
2020-03-06,0.6423165145553181
2020-03-08,0.9992024234870105
2020-03-09,0.7181500896336859
2020-03-10,0.9998597662901467
2020-03-11,-0.29409765758474243
2020-03-13,0.3529205711321546
2020-03-14,-0.908976270633178
2020-03-16,-0.2891474555791818
2020-03-17,-0.14687902978348208
2020-03-18,0.9768078283114233
2020-03-19,-0.022472796988491812
2020-03-20,-0.21626805293605444
2020-03-21,0.9122869337337647
2020-03-22,-7.859071960921378e-07
2020-03-23,0.9747595343787244
2020-03-24,0.9997990521877712
2020-03-25,0.996177222652938
2020-03-26,0.3873110577444112
2020-03-27,0.843282246997896
2020-03-29,0.9965363856513693
2020-03-30,0.9866701887845726
2020-03-31,0.5099061046031097
2020-04-01,0.8691032084738799
2020-04-02,0.7426652789315726
2020-04-03,0.2594852022119355
2020-04-04,0.3527748139123936
2020-04-06,0.08118331422619855
2020-04-07,0.5318330061479822
2020-04-08,-0.32882774492075284
2020-04-09,-0.0745283107457609
2020-04-10,0.9812953113575968
2020-04-12,0.9999883067304599
2020-04-13,0.9999568584472792
2020-04-14,0.8085713374039065
2020-04-15,0.032728732288890935
2020-04-16,0.6630873800163245
2020-04-17,0.7183337919461266
2020-04-18,0.9978703178131405
2020-04-20,0.6666593897608566
2020-04-21,0.1434516053607817
2020-04-22,0.9883388804170616
2020-04-23,0.4747044684151166
2020-04-24,0.9999837427350737
2020-04-25,0.9495437981125486
2020-04-27,0.5969369068927949
2020-04-28,0.995473899330667
2020-04-29,-0.5576600900356536
2020-04-30,0.47755036030981496
2020-05-01,0.23496125791298034
2020-05-02,0.9998305464850604
2020-05-03,-0.9618490931373748
2020-05-04,0.3762240012167178
2020-05-05,0.9858190164275346
2020-05-06,0.6978949477851688
2020-05-07,0.8042558660694364
2020-05-08,0.9957410007132101
2020-05-10,0.7687757199921624
2020-05-11,-0.07379426503722575
2020-05-12,0.6548415543195625
2020-05-13,0.16669111075432616
2020-05-14,0.9996514481966148
2020-05-15,0.9749019153674736
2020-05-17,0.7195911607899563
2020-05-18,0.28711793492110377
2020-05-19,0.7670318005782761
2020-05-20,0.13828163363992121
2020-05-21,0.9970416416677412
2020-05-22,0.28789692141732015
2020-05-23,0.9999246672766927
2020-05-27,0.9763092005334829
2020-05-28,0.24782683941753614
2020-05-29,0.9887773706245855
2020-05-30,0.9908442339175164
2020-06-01,-0.271433588903478
2020-06-02,-0.7021918523831863
2020-06-04,0.7175013384968872
2020-06-05,0.2035739004414176
2020-06-07,0.9999947254237248
2020-06-08,0.3529688268751339
2020-06-09,0.24962372419636972
2020-06-10,0.8538465211996138
2020-06-11,0.8093977513191454
2020-06-12,0.5369254934172712
2020-06-13,0.8397250613735184
2020-06-14,-0.9060445702676697
2020-06-15,-0.011340387673685589
2020-06-16,0.5017016712542698
2020-06-17,-0.9983722701292608
2020-06-18,0.21408941796899622
2020-06-19,0.999988521996933
2020-06-20,0.7141246132933805
2020-06-21,0.6470091101183096
2020-06-22,0.8392372745675354
2020-06-23,0.03915309606835312
2020-06-24,0.5388522983833268
2020-06-25,0.9999238818533227
2020-06-26,0.9987994402804513
2020-06-28,0.5062072761275099
2020-06-29,0.5893067639796259
2020-06-30,0.07668763624734684
2020-07-01,0.9939855457659678
2020-07-03,0.21528453453072438
2020-07-05,0.9874234544378458
2020-07-06,0.5326434192291624
2020-07-07,-0.49120592493649456
2020-07-08,0.1296849620721796
2020-07-09,-0.05202849514711032
2020-07-10,0.5119534833415534
2020-07-12,0.5042927242855937
2020-07-13,0.9953028796768589
2020-07-14,0.9005249884339339
2020-07-15,0.23079270664886958
2020-07-16,0.3861751794228167
2020-07-17,0.9998869528026215
2020-07-18,0.9986924937391376
2020-07-21,0.2410694376139802
2020-07-22,0.32238404535001064
2020-07-23,0.4473931582427883
2020-07-24,0.9969148142977308
2020-07-25,-0.07556418752780687
2020-07-26,0.7479779300819523
2020-07-27,0.19502972956282327
2020-07-28,0.8240145610966769
2020-07-29,0.5402658660260881
2020-07-30,0.000968185796147214
2020-07-31,9.31363261322478e-07
2020-08-01,0.9983294930983502
2020-08-02,0.9843594871187724
2020-08-03,0.10522559360919805
2020-08-04,0.7019085876623785
2020-08-05,0.6241309044645799
2020-08-06,0.8209339392509143
2020-08-07,0.7657716482496058
2020-08-10,0.9999868062837988
2020-08-11,0.8374829020039696
2020-08-12,0.15129595865137457
2020-08-13,0.29008520384889747
2020-08-14,-0.4018818602450157
2020-08-15,0.9640611651133624
2020-08-16,-0.9996777006804773
2020-08-17,0.9830240288136666
2020-08-18,0.5288406957651666
2020-08-19,0.37693072413975537
2020-08-20,0.9961922256564029
2020-08-24,0.9967737439725621
2020-08-25,-0.3056282632159724
2020-08-27,0.999959279518965
2020-08-28,0.9561985136306785
2020-08-29,0.4166511809094609
2020-08-31,0.740369305116965
2020-09-01,0.9009706790118692
2020-09-02,0.6392862468043141
2020-09-03,0.6372453571226968
2020-09-04,0.046891592343841534
2020-09-05,0.047601140811948474
2020-09-07,0.9692092685992212
2020-09-08,0.7523796941313078
2020-09-09,-0.9830081314120288
2020-09-10,0.6244060930339036
2020-09-11,0.9975948962565729
2020-09-12,0.9992501936104046
2020-09-13,0.0001654197181923
2020-09-14,0.41712700553745236
2020-09-15,0.13043304442390458
2020-09-16,0.5159770357645738
2020-09-17,0.9999220797366709
2020-09-18,0.5509714883211629
2020-09-21,0.6055680464124308
2020-09-22,0.9941615792149184
2020-09-23,0.28991583527392006
2020-09-24,0.11152877057446428
2020-09-25,0.42582597449993664
2020-09-27,0.9999947020983635
2020-09-28,0.9998857350580991
2020-09-29,0.6932993725801977
2020-09-30,0.6170400902583149
2020-10-01,0.983577565490472
2020-10-02,0.9999805650044803
2020-10-03,0.9888814721194503
2020-10-04,0.9984417108844456
2020-10-05,0.9999455762294629
2020-10-06,0.9997877272179041
2020-10-08,0.9878894022467838
2020-10-09,0.40068471036257364
2020-10-10,0.6028890842099485
2020-10-12,-0.2717493405295391
2020-10-13,0.7280605001593546
2020-10-14,0.3530781988807257
2020-10-15,0.9987844368727106
2020-10-16,0.35258650733010194
2020-10-17,0.9969682839696317
2020-10-19,0.4967153950927528
2020-10-20,0.4792375508488983
2020-10-21,0.8600054441250845
2020-10-22,0.665440171972319
2020-10-23,0.07144353375113956
2020-10-26,-0.8440589959069428
2020-10-27,0.1782226687350065
2020-10-28,0.998707902360116
2020-10-29,0.6303212601777054
2020-10-30,0.6292065528596273
2020-11-01,0.8322789057305926
2020-11-03,0.3923375157966341
2020-11-04,0.9999957647789216
2020-11-05,0.5943775700770781
2020-11-06,0.49010273785877023
2020-11-08,0.9998527164364917
2020-11-09,0.9987556888211032
2020-11-10,0.0028349143325986834
2020-11-11,-0.5046416599561585
2020-11-12,0.9549307216134325
2020-11-13,0.20606064195315588
2020-11-14,0.9999819278309888
2020-11-15,0.9987147473921807
2020-11-16,0.999764349769209
2020-11-17,-0.23046784463529432
2020-11-18,-0.9424548678007119
2020-11-19,0.8554393303130061
2020-11-20,0.9999346453795486
2020-11-22,-0.9999733140483332
2020-11-23,-0.03724653294901046
2020-11-24,0.5865757784039488
2020-11-25,0.6482173669751962
2020-11-26,0.332981434266071
2020-11-27,0.3527964561203964
2020-11-29,0.9999583461925136
2020-11-30,0.3534909581888003
2020-12-01,0.24962273691269962
2020-12-02,0.7026791771166304
2020-12-03,0.9981585879134572
2020-12-04,0.9999969450835302
2020-12-06,0.3022934983669869
2020-12-07,0.9717969330153751
2020-12-08,0.45585490907806814
2020-12-09,0.9992471233872958
2020-12-10,0.9531793839517795
2020-12-11,-0.9956686553586366
2020-12-12,0.9642183756255426
2020-12-14,0.9992523797886836
2020-12-15,0.4811403930957885
2020-12-16,0.6193590546077969
2020-12-17,0.871088630967936
2020-12-18,0.4321705482183106
2020-12-21,0.9998543716765256
2020-12-22,0.8454633902260448
2020-12-23,-0.06386856513412785
2020-12-24,0.3519177094026287
2020-12-25,0.999831112756265
2020-12-26,0.9999949667061568
2020-12-27,0.995784347689836
2020-12-28,0.5108693049582126
2020-12-30,0.3548182171263916
2020-12-31,0.44980340910977973
2021-01-01,0.9999274104999286
2021-01-02,-0.1821418744314562
2021-01-04,1.2917607063536865e-06
2021-01-05,0.5052733436775693
2021-01-06,0.076501375154537
2021-01-07,0.6781423455735257
2021-01-08,0.9955964439244389
2021-01-09,-0.3039956571119027
2021-01-10,-0.11888718426001083
2021-01-11,0.00022914442285051762
2021-01-12,0.523682344118075
2021-01-13,0.9999213509345779
2021-01-14,0.9993879611395712
2021-01-15,0.7834377717108847
2021-01-17,-0.23719776074712198
2021-01-18,0.9704168897844069
2021-01-19,0.318194569441413
2021-01-20,0.9975395678827074
2021-01-21,0.5881068380300513
2021-01-22,0.999901031013321
2021-01-23,0.05452583344487521
2021-01-24,0.8904327503441135
2021-01-26,0.3467858916738186
2021-01-27,0.35281063997361695
2021-01-28,0.517548811419618
2021-01-29,0.9999262089568518
2021-01-30,0.8797600486052253
2021-01-31,-0.6708279370020841
2021-02-01,0.28373525242939646
2021-02-02,0.30755520796031843
2021-02-04,0.9974493401810789
2021-02-05,0.49933973146173405
2021-02-06,0.9999403241693444
2021-02-07,-0.0443579297503547
2021-02-08,0.9999091086149128
2021-02-09,0.7781058427030144
2021-02-10,0.9989873545844301
2021-02-11,0.7915755449258051
2021-02-12,0.7048476045516399
2021-02-13,0.1215133053505795
2021-02-15,0.9999970507287433
2021-02-16,0.31669519239829963
2021-02-17,0.9922609213630587
2021-02-18,0.9939237473740771
2021-02-19,-0.018951383541704295
2021-02-21,-2.737855238094805e-09
2021-02-22,-0.006662470517932399
2021-02-23,0.9997356304198356
2021-02-24,0.6367401382546896
2021-02-25,0.9892597372072944
2021-02-26,0.2709403620868699
2021-02-27,0.9998576525573998
2021-03-01,0.8533623713846499
2021-03-02,0.9999799653033287
2021-03-03,0.6735392504278774
2021-03-04,0.013203299061872698
2021-03-05,0.9893220577110303
2021-03-06,0.9983899751846556
2021-03-07,0.0006776808953677029
2021-03-08,0.4364436651545884
2021-03-09,0.6443873753282715
2021-03-10,0.999996867450588
2021-03-11,0.4998514541543505
2021-03-12,0.9981576000073965
2021-03-13,0.1893577739253849
2021-03-14,0.9993597336290597
2021-03-15,0.9800086070981355
2021-03-16,0.9889244188958322
2021-03-17,0.9966472428028066
2021-03-18,0.370785660905361
2021-03-19,0.4759057245015434
2021-03-20,0.9999966435678019
2021-03-21,0.9999956674991207
2021-03-22,0.2597626550051245
2021-03-24,0.9888590697901012
2021-03-25,0.9712770914026758
2021-03-27,0.9997141597887171
2021-03-28,0.9996567921634216
2021-03-29,0.6866518510107001
2021-03-30,0.3225558574565962
2021-04-01,0.5400603024323541
2021-04-02,1.0490465952678418e-12
2021-04-03,-0.584478976462159
2021-04-04,-0.2927789892297966
2021-04-05,0.5998586155672041
2021-04-06,0.9940552164880267
2021-04-07,0.9993531684073625
2021-04-08,0.6857359440828797
2021-04-09,4.307281585145419e-10
2021-04-10,0.6647736518285317
2021-04-11,0.9968202985036323
2021-04-12,0.9999706932873107
2021-04-13,-0.4774789827997479
2021-04-14,0.372052651979753
2021-04-15,0.819657641736567
2021-04-16,-0.00111619546309793
2021-04-17,0.6470846046157029
2021-04-18,0.11348509373457655
2021-04-19,0.9999625238326952
2021-04-20,0.9999563761892686
2021-04-21,0.999719317568393
2021-04-22,0.9998465219445194
2021-04-23,0.6146025807191862
2021-04-24,0.9862546781757984
2021-04-26,0.00010948538966175242
2021-04-27,0.34779725254687044
2021-04-28,0.9807291861217363
2021-04-29,0.33130831875337274
2021-04-30,0.43058110872480515
2021-05-01,0.9991580013629583
2021-05-04,0.8104463892351487
2021-05-05,0.9999630828737669
2021-05-06,0.9995431732495481
2021-05-07,0.9621987427723298
2021-05-08,0.9980360256603376
2021-05-09,0.9999980547051696
2021-05-11,0.9988419289461
2021-05-12,0.9982943191019887
2021-05-13,0.989134681796833
2021-05-14,0.6116816178471682
2021-05-15,0.9999883924655353
2021-05-16,0.9956047343002268
2021-05-17,0.9960896867560076
2021-05-18,0.7309581694129162
2021-05-19,2.198863609096692e-11
2021-05-20,0.42394570876838117
2021-05-21,0.10268009994562716
2021-05-22,-0.9999914746261156
2021-05-23,0.9967721233983232
2021-05-24,0.9999890556523379
2021-05-25,0.5093881041845926
2021-05-26,0.5182989245704334
2021-05-27,0.4594705626294235
2021-05-28,0.49990450971558614
2021-05-30,0.9999826484858081
2021-05-31,0.4945621278728661
2021-06-01,0.9934238969599747
2021-06-02,0.9421270591456566
2021-06-03,-0.030646704104948335
2021-06-04,0.41017742441986477
2021-06-06,0.9999780427276027
2021-06-07,0.6745636161865014
2021-06-08,-0.20089491514507574
2021-06-09,0.42712247046644664
2021-06-10,0.9995997842264287
2021-06-11,0.9999112172716862
2021-06-13,0.0134901859467685
2021-06-14,0.73778031302673
2021-06-15,0.9640279855878575
2021-06-16,0.7876399694451515
2021-06-17,0.714031535213179
2021-06-18,-0.4635539616223216
2021-06-19,0.9935588810574942
2021-06-21,0.6062739384374546
2021-06-22,0.3970246956407587
2021-06-23,0.6192024184555128
2021-06-24,0.35559952652499555
2021-06-25,0.9993762181008126
2021-06-26,0.351049662992246
2021-06-27,0.9999038565520684
2021-06-28,0.9904000851555809
2021-06-29,0.33338136656027917
2021-06-30,0.16721160194127913
2021-07-01,0.745029739397266
2021-07-02,0.9818164727957923
2021-07-04,0.9979217160028906
2021-07-05,0.9995183120042237
2021-07-06,0.0015636058978897
2021-07-07,0.7128905902648923
2021-07-08,0.3448423594927853
2021-07-09,0.4357646971923116
2021-07-10,0.9979329100865363
2021-07-12,0.4322718798840193
2021-07-13,0.1710972896433237
2021-07-14,0.49490056729505183
2021-07-15,1.4462822185392276e-11
2021-07-16,0.5389720816181501
2021-07-18,0.9994633099720677
2021-07-19,0.35422949143322713
2021-07-20,0.9288834098544715
2021-07-21,0.3697541621405843
2021-07-22,-0.28335545748092833
2021-07-23,0.13184517237239335
2021-07-26,0.9999430193210339
2021-07-27,0.9998298283287131
2021-07-28,0.7847099414583115
2021-07-29,0.998983888032017
2021-07-30,0.9998129864042998
2021-07-31,0.9999083464118926
2021-08-01,0.9999861737957738
2021-08-02,0.6105704479063608
2021-08-03,0.49663242522088624
2021-08-04,0.9998037941449811
2021-08-05,0.9999699202365759
2021-08-06,0.9999848063033082
2021-08-07,0.999995942155394
2021-08-09,0.5715713006346461
2021-08-10,0.2069317128213079
2021-08-11,0.992312824203227
2021-08-12,0.36305493929803584
2021-08-13,0.4316563358783012
2021-08-14,0.42535590502649534
2021-08-16,0.9994393546090531
2021-08-17,0.1019175482303552
2021-08-18,0.3920623924436275
2021-08-20,0.8181321434333357
2021-08-21,0.49999782981894747
2021-08-22,-0.9834158272441664
2021-08-23,0.008523852788497018
2021-08-24,0.6954890575839489
2021-08-25,0.2017673159866539
2021-08-26,-0.06569106413494598
2021-08-27,0.3090762322487849
2021-08-28,0.9999181992546243
2021-08-30,0.9980745526945167
2021-08-31,0.30288512122046046
2021-09-01,0.7946320017644622
2021-09-02,0.33272992798873635
2021-09-03,-7.045204485114162e-05
2021-09-04,4.248173786759821e-10
2021-09-06,0.31256065493978896
2021-09-07,0.6056397489430508
2021-09-08,0.9990656381159757
2021-09-09,0.43231799694511186
2021-09-10,0.9916597997901077
2021-09-11,0.9765980325101267
2021-09-12,-2.750867327109274e-09
2021-09-13,0.5970118233735077
2021-09-14,0.11909769143437235
2021-09-15,0.1862267174269253
2021-09-16,0.49999764653140705
2021-09-17,0.8259800771801102
2021-09-18,0.9999522481975668
2021-09-19,0.10368882027949065
2021-09-20,0.23737682938255425
2021-09-21,0.2113864061833836
2021-09-22,0.7678240808640717
2021-09-23,0.20777790414010885
2021-09-24,0.9726438255599769
2021-09-25,0.9988870235946008
2021-09-26,0.0020255969963216
2021-09-27,0.04923804584158403
2021-09-28,-0.6424718957173052
2021-09-29,0.3871781936616049
2021-10-01,0.9983627505184847
2021-10-02,0.8341745991637913
2021-10-03,0.9997087111020282
2021-10-04,0.999999246206174
2021-10-05,0.0003026567022287
2021-10-06,0.9942392253781874
2021-10-07,0.9999789268252954
2021-10-08,0.9971407970497204
2021-10-10,0.9999964318968698
2021-10-11,0.9999224722639957
2021-10-12,0.21425381363556054
2021-10-13,0.9997496333019736
2021-10-14,0.37132030125771465
